ASV_ID,group,taxon1,taxon2,taxon3,taxon4,taxon5,mean_similarity
ASV2858,unassigned,unassigned,unassigned,,,,
ASV2859,benthic,Monothalamea,CladeB,Bowseriidae,,,0.944
ASV2860,unassigned,unassigned,unassigned,,,,
ASV2861,unassigned,unassigned,unassigned,,,,
ASV2862,benthic,Monothalamea,CladeF,CladeF_X,CladeF_XX,CladeF_XX_sp,1
ASV2863,unassigned,unassigned,unassigned,,,,
ASV2864,unassigned,unassigned,unassigned,,,,
ASV2865,benthic,Monothalamea,CladeL_O,CladeL_O_X,,,0.914
ASV2868,benthic,Monothalamea,CladeB,Bowseriidae,,,0.958
ASV2869,unassigned,unassigned,unassigned,,,,
ASV2870,unassigned,unassigned,unassigned,,,,
ASV2871,unassigned,unassigned,unassigned,,,,
ASV2874,unassigned,unassigned,unassigned,,,,
ASV2875,unassigned,unassigned,unassigned,,,,
ASV2878,unassigned,unassigned,unassigned,,,,
ASV2880,unassigned,unassigned,unassigned,,,,
ASV2881,unassigned,unassigned,unassigned,,,,
ASV2882,unassigned,unassigned,unassigned,,,,
ASV2886,benthic,Globothalamea,Rotaliida,Glabratellidae,Glabratella,Glabratella_sp,0.906
ASV2887,benthic,Monothalamea,ENFOR5,ENFOR5_X,ENFOR5_XX,ENFOR5_XX_sp,0.916
ASV2888,unassigned,unassigned,unassigned,,,,
ASV2889,unassigned,unassigned,unassigned,,,,
ASV2890,unassigned,unassigned,unassigned,,,,
ASV2892,unassigned,unassigned,unassigned,,,,
ASV2893,unassigned,unassigned,unassigned,,,,
ASV2897,unassigned,unassigned,unassigned,,,,
ASV2898,unassigned,unassigned,unassigned,,,,
ASV2899,unassigned,unassigned,unassigned,,,,
ASV2905,unassigned,unassigned,unassigned,,,,
ASV2907,unassigned,unassigned,unassigned,,,,
ASV2908,unassigned,unassigned,unassigned,,,,
ASV2909,benthic,Globothalamea,Rotaliida,Calcarinidae,Calcarina,Calcarina_defrancii,0.905
ASV2911,unassigned,unassigned,unassigned,,,,
ASV2915,unassigned,unassigned,unassigned,,,,
ASV2916,benthic,Monothalamea,Monothalamea_X,Pseudoconqueriidae,Pseudoconqueria,Pseudoconqueria_lenticularis,0.993
ASV2917,unassigned,unassigned,unassigned,,,,
ASV2920,benthic,Monothalamea,CladeY,CladeY_X,CladeY_XX,CladeY_XX_sp,0.941
ASV2923,unassigned,unassigned,unassigned,,,,
ASV2925,unassigned,unassigned,unassigned,,,,
ASV2926,unassigned,unassigned,unassigned,,,,
ASV2928,unassigned,unassigned,unassigned,,,,
ASV2929,unassigned,unassigned,unassigned,,,,
ASV2931,unassigned,unassigned,unassigned,,,,
ASV2932,unassigned,unassigned,unassigned,,,,
ASV2933,unassigned,unassigned,unassigned,,,,
ASV2934,unassigned,unassigned,unassigned,,,,
ASV2935,unassigned,unassigned,unassigned,,,,
ASV2939,unassigned,unassigned,unassigned,,,,
ASV2940,unassigned,unassigned,unassigned,,,,
ASV2941,unassigned,unassigned,unassigned,,,,
ASV2942,unassigned,unassigned,unassigned,,,,
ASV2944,unassigned,unassigned,unassigned,,,,
ASV2946,unassigned,unassigned,unassigned,,,,
ASV2947,unassigned,unassigned,unassigned,,,,
ASV2952,unassigned,unassigned,unassigned,,,,
ASV2953,benthic,Monothalamea,CladeG,Shepheardellidae,Nemogullmia,Nemogullmia_sp,0.903
ASV2954,unassigned,unassigned,unassigned,,,,
ASV2955,benthic,Monothalamea,ENFOR2,ENFOR2_X,ENFOR2_XX,ENFOR2_XX_sp,0.904
ASV2957,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Leannia,Leannia_sp,0.976
ASV2958,benthic,Monothalamea,Monothalamea_X,Astramminidae,Astrammina,Astrammina_sp,0.907
ASV2960,benthic,Monothalamea,CladeV,CladeV_X,CladeV_XX,CladeV_XX_sp,0.968
ASV2961,unassigned,unassigned,unassigned,,,,
ASV2962,unassigned,unassigned,unassigned,,,,
ASV2963,unassigned,unassigned,unassigned,,,,
ASV2966,unassigned,unassigned,unassigned,,,,
ASV2967,unassigned,unassigned,unassigned,,,,
ASV2970,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.963
ASV2972,unassigned,unassigned,unassigned,,,,
ASV2973,unassigned,unassigned,unassigned,,,,
ASV2975,unassigned,unassigned,unassigned,,,,
ASV2976,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.933
ASV2977,unassigned,unassigned,unassigned,,,,
ASV2979,unassigned,unassigned,unassigned,,,,
ASV2981,unassigned,unassigned,unassigned,,,,
ASV2982,unassigned,unassigned,unassigned,,,,
ASV2985,unassigned,unassigned,unassigned,,,,
ASV2986,unassigned,unassigned,unassigned,,,,
ASV2987,unassigned,unassigned,unassigned,,,,
ASV2990,benthic,Monothalamea,CladeG,Shepheardellidae,Nemogullmia,Nemogullmia_sp,0.904
ASV2992,benthic,Monothalamea,CladeBM,CladeBM_X,Bathysiphon,Bathysiphon_sp,0.99
ASV2995,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,ICEMON_2,ICEMON_2_sp,0.91
ASV2998,benthic,Globothalamea,Rotaliida,Rotaliida_X,Rotaliida_XX,Rotaliida_XX_sp,1
ASV2999,unassigned,unassigned,unassigned,,,,
ASV3000,unassigned,unassigned,unassigned,,,,
ASV3001,unassigned,unassigned,unassigned,,,,
ASV3003,unassigned,unassigned,unassigned,,,,
ASV3009,unassigned,unassigned,unassigned,,,,
ASV3012,unassigned,unassigned,unassigned,,,,
ASV3013,unassigned,unassigned,unassigned,,,,
ASV3014,unassigned,unassigned,unassigned,,,,
ASV3017,unassigned,unassigned,unassigned,,,,
ASV3018,unassigned,unassigned,unassigned,,,,
ASV3019,unassigned,unassigned,unassigned,,,,
ASV3020,unassigned,unassigned,unassigned,,,,
ASV3024,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.901
ASV3025,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.913
ASV3030,unassigned,unassigned,unassigned,,,,
ASV3031,unassigned,unassigned,unassigned,,,,
ASV3032,unassigned,unassigned,unassigned,,,,
ASV3034,unassigned,unassigned,unassigned,,,,
ASV3035,unassigned,unassigned,unassigned,,,,
ASV3036,unassigned,unassigned,unassigned,,,,
ASV3037,unassigned,unassigned,unassigned,,,,
ASV3038,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,ICEMON,ICEMON__sp,0.9
ASV3039,unassigned,unassigned,unassigned,,,,
ASV3040,benthic,Monothalamea,ENFOR7,ENFOR7_X,ENFOR7_XX,ENFOR7_XX_sp,0.922
ASV3041,unassigned,unassigned,unassigned,,,,
ASV3042,unassigned,unassigned,unassigned,,,,
ASV3043,unassigned,unassigned,unassigned,,,,
ASV3046,unassigned,unassigned,unassigned,,,,
ASV3047,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.903
ASV3050,unassigned,unassigned,unassigned,,,,
ASV3052,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,ICEMON_2,ICEMON_2_sp,0.903
ASV3053,benthic,Globothalamea,Rotaliida,Globobuliminidae,,,1
ASV3054,unassigned,unassigned,unassigned,,,,
ASV3055,unassigned,unassigned,unassigned,,,,
ASV3057,unassigned,unassigned,unassigned,,,,
ASV3058,benthic,Globothalamea,Rotaliida,Nonionidae,Nonionoides,Nonionoides_grateloupii,0.952
ASV3059,benthic,Globothalamea,Rotaliida,Buliminidae,Bulimina,Bulimina_sp,0.908
ASV3060,unassigned,unassigned,unassigned,,,,
ASV3064,benthic,Monothalamea,ENFOR2,ENFOR2_X,ENFOR2_XX,ENFOR2_XX_sp,0.906
ASV3065,unassigned,unassigned,unassigned,,,,
ASV3067,unassigned,unassigned,unassigned,,,,
ASV3068,unassigned,unassigned,unassigned,,,,
ASV3070,unassigned,unassigned,unassigned,,,,
ASV3071,unassigned,unassigned,unassigned,,,,
ASV3073,benthic,Monothalamea,CladeC,CladeC_X,Hippocrepinella,Hippocrepinella_alba,0.913
ASV3076,benthic,Monothalamea,CladeM,CladeM_X,CladeM_XX,CladeM_XX_sp,0.925
ASV3077,unassigned,unassigned,unassigned,,,,
ASV3078,benthic,Monothalamea,CladeM,CladeM_X,Bathysiphon,Bathysiphon_sp,0.993
ASV3079,unassigned,unassigned,unassigned,,,,
ASV3081,unassigned,unassigned,unassigned,,,,
ASV3083,unassigned,unassigned,unassigned,,,,
ASV3088,unassigned,unassigned,unassigned,,,,
ASV3092,unassigned,unassigned,unassigned,,,,
ASV3094,unassigned,unassigned,unassigned,,,,
ASV3095,benthic,Monothalamea,CladeE,Psammophagidae,Psammophaga,Psammophaga_sp,0.993
ASV3096,unassigned,unassigned,unassigned,,,,
ASV3097,unassigned,unassigned,unassigned,,,,
ASV3098,benthic,Globothalamea,Rotaliida,Uvigerinidae,Trifarina,Trifarina_earlandii,0.936
ASV3099,unassigned,unassigned,unassigned,,,,
ASV3100,unassigned,unassigned,unassigned,,,,
ASV3101,unassigned,unassigned,unassigned,,,,
ASV3102,unassigned,unassigned,unassigned,,,,
ASV3103,unassigned,unassigned,unassigned,,,,
ASV3107,unassigned,unassigned,unassigned,,,,
ASV3108,unassigned,unassigned,unassigned,,,,
ASV3110,unassigned,unassigned,unassigned,,,,
ASV3116,unassigned,unassigned,unassigned,,,,
ASV3117,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.922
ASV3118,unassigned,unassigned,unassigned,,,,
ASV3119,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.983
ASV3120,unassigned,unassigned,unassigned,,,,
ASV3121,unassigned,unassigned,unassigned,,,,
ASV3122,benthic,Globothalamea,Rotaliida,Cassidulinidae,Cassidulina,Cassidulina_sp,0.988
ASV3123,unassigned,unassigned,unassigned,,,,
ASV3124,unassigned,unassigned,unassigned,,,,
ASV3126,unassigned,unassigned,unassigned,,,,
ASV3127,unassigned,unassigned,unassigned,,,,
ASV3128,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.91
ASV3129,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.903
ASV3130,unassigned,unassigned,unassigned,,,,
ASV3132,unassigned,unassigned,unassigned,,,,
ASV3134,unassigned,unassigned,unassigned,,,,
ASV3136,unassigned,unassigned,unassigned,,,,
ASV3139,unassigned,unassigned,unassigned,,,,
ASV3140,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.916
ASV3141,unassigned,unassigned,unassigned,,,,
ASV3142,unassigned,unassigned,unassigned,,,,
ASV3143,benthic,Globothalamea,Rotaliida,Pseudoparrellidae,Epistominella,Epistominella_sp,0.946
ASV3146,benthic,Monothalamea,ENFOR7,ENFOR7_X,ENFOR7_XX,ENFOR7_XX_sp,0.901
ASV3149,unassigned,unassigned,unassigned,,,,
ASV3151,unassigned,unassigned,unassigned,,,,
ASV3152,benthic,Monothalamea,ENFOR8,ENFOR8_X,ENFOR8_XX,ENFOR8_XX_sp,0.947
ASV3153,unassigned,unassigned,unassigned,,,,
ASV3154,unassigned,unassigned,unassigned,,,,
ASV3155,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.911
ASV3158,unassigned,unassigned,unassigned,,,,
ASV3164,unassigned,unassigned,unassigned,,,,
ASV3166,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.938
ASV3167,unassigned,unassigned,unassigned,,,,
ASV3168,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.916
ASV3170,benthic,Monothalamea,,,,,0.962
ASV3172,benthic,Monothalamea,CladeY,CladeY_X,Nujappikia,Nujappikia_idaliae,0.9
ASV3173,unassigned,unassigned,unassigned,,,,
ASV3174,benthic,Monothalamea,ENFOR2,ENFOR2_X,ENFOR2_XX,ENFOR2_XX_sp,0.922
ASV3175,benthic,Monothalamea,CladeC,Hippocrepinidae,Hippocrepina,Hippocrepina_indivisa,0.915
ASV3177,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.931
ASV3181,unassigned,unassigned,unassigned,,,,
ASV3183,benthic,Globothalamea,Rotaliida,Calcarinidae,Calcarina,Calcarina_defrancii,0.906
ASV3185,benthic,Monothalamea,CladeE,Psammophagidae,Psammophaga,Psammophaga_sinhai,0.901
ASV3186,unassigned,unassigned,unassigned,,,,
ASV3190,unassigned,unassigned,unassigned,,,,
ASV3191,benthic,Globothalamea,Textulariida,Ammosphaeroidinidae,Cribrostomoides,Cribrostomoides_sp,0.963
ASV3195,benthic,Monothalamea,CladeM,CladeM_X,CladeM_XX,CladeM_XX_sp,0.918
ASV3197,unassigned,unassigned,unassigned,,,,
ASV3198,unassigned,unassigned,unassigned,,,,
ASV3199,unassigned,unassigned,unassigned,,,,
ASV3200,unassigned,unassigned,unassigned,,,,
ASV3203,unassigned,unassigned,unassigned,,,,
ASV3204,unassigned,unassigned,unassigned,,,,
ASV3205,unassigned,unassigned,unassigned,,,,
ASV3206,unassigned,unassigned,unassigned,,,,
ASV3207,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.923
ASV3209,unassigned,unassigned,unassigned,,,,
ASV3210,unassigned,unassigned,unassigned,,,,
ASV3213,unassigned,unassigned,unassigned,,,,
ASV3216,unassigned,unassigned,unassigned,,,,
ASV3217,unassigned,unassigned,unassigned,,,,
ASV3223,unassigned,unassigned,unassigned,,,,
ASV3225,unassigned,unassigned,unassigned,,,,
ASV3226,unassigned,unassigned,unassigned,,,,
ASV3228,unassigned,unassigned,unassigned,,,,
ASV3230,benthic,Globothalamea,Rotaliida,Buliminidae,Bulimina,Bulimina_sp,0.921
ASV3234,unassigned,unassigned,unassigned,,,,
ASV3235,unassigned,unassigned,unassigned,,,,
ASV3236,unassigned,unassigned,unassigned,,,,
ASV3238,unassigned,unassigned,unassigned,,,,
ASV3240,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.934
ASV3241,unassigned,unassigned,unassigned,,,,
ASV3242,unassigned,unassigned,unassigned,,,,
ASV3244,unassigned,unassigned,unassigned,,,,
ASV3245,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.903
ASV3251,unassigned,unassigned,unassigned,,,,
ASV3253,unassigned,unassigned,unassigned,,,,
ASV3256,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.925
ASV3258,unassigned,unassigned,unassigned,,,,
ASV3260,benthic,Globothalamea,Rotaliida,Cibicididae,,,0.928
ASV3263,benthic,Monothalamea,ENFOR2,ENFOR2_X,ENFOR2_XX,ENFOR2_XX_sp,0.959
ASV3264,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.938
ASV3267,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.952
ASV3268,unassigned,unassigned,unassigned,,,,
ASV3272,unassigned,unassigned,unassigned,,,,
ASV3273,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,ICEMON,ICEMON__sp,0.926
ASV3274,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.911
ASV3275,unassigned,unassigned,unassigned,,,,
ASV3278,unassigned,unassigned,unassigned,,,,
ASV3279,unassigned,unassigned,unassigned,,,,
ASV3280,unassigned,unassigned,unassigned,,,,
ASV3281,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.931
ASV3282,unassigned,unassigned,unassigned,,,,
ASV3283,unassigned,unassigned,unassigned,,,,
ASV3286,unassigned,unassigned,unassigned,,,,
ASV3288,unassigned,unassigned,unassigned,,,,
ASV3290,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.992
ASV3292,benthic,Monothalamea,ENFOR7,ENFOR7_X,ENFOR7_XX,ENFOR7_XX_sp,0.928
ASV3293,benthic,Monothalamea,CladeC,CladeC_X,Cylindrogullmia,Cylindrogullmia_alba,1
ASV3294,benthic,Monothalamea,CladeM,CladeM_X,CladeM_XX,CladeM_XX_sp,0.918
ASV3295,unassigned,unassigned,unassigned,,,,
ASV3296,benthic,Monothalamea,ENFOR7,ENFOR7_X,ENFOR7_XX,ENFOR7_XX_sp,1
ASV3300,unassigned,unassigned,unassigned,,,,
ASV3301,unassigned,unassigned,unassigned,,,,
ASV3302,benthic,Globothalamea,Rotaliida,Nonionidae,Nonionella,Nonionella_auris,1
ASV3303,benthic,Globothalamea,Rotaliida,Globobuliminidae,,,0.994
ASV3304,benthic,Monothalamea,CladeB,CladeB_X,CladeB_XX,CladeB_XX_sp,0.908
ASV3306,benthic,Tubothalamea,Miliolida,Hauerinidae,,,0.967
ASV3307,unassigned,unassigned,unassigned,,,,
ASV3310,benthic,Monothalamea,CladeM,CladeM_X,CladeM_XX,CladeM_XX_sp,0.932
ASV3311,unassigned,unassigned,unassigned,,,,
ASV3314,benthic,Monothalamea,CladeY,CladeY_X,CladeY_XX,CladeY_XX_sp,0.97
ASV3315,unassigned,unassigned,unassigned,,,,
ASV3316,unassigned,unassigned,unassigned,,,,
ASV3317,unassigned,unassigned,unassigned,,,,
ASV3323,benthic,Monothalamea,CladeA,CladeA_X,CladeA_XX,CladeA_XX_sp,0.95
ASV3324,unassigned,unassigned,unassigned,,,,
ASV3325,unassigned,unassigned,unassigned,,,,
ASV3329,unassigned,unassigned,unassigned,,,,
ASV3330,unassigned,unassigned,unassigned,,,,
ASV3331,unassigned,unassigned,unassigned,,,,
ASV3332,unassigned,unassigned,unassigned,,,,
ASV3333,benthic,Globothalamea,Rotaliida,Bolivinitidae,Bolivinellina,Bolivinellina_pseudopunctata,0.96
ASV3334,unassigned,unassigned,unassigned,,,,
ASV3339,unassigned,unassigned,unassigned,,,,
ASV3342,unassigned,unassigned,unassigned,,,,
ASV3343,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.955
ASV3344,unassigned,unassigned,unassigned,,,,
ASV3349,unassigned,unassigned,unassigned,,,,
ASV3351,unassigned,unassigned,unassigned,,,,
ASV3354,benthic,Tubothalamea,Miliolida,Hauerinidae,,,0.984
ASV3355,unassigned,unassigned,unassigned,,,,
ASV3356,unassigned,unassigned,unassigned,,,,
ASV3359,unassigned,unassigned,unassigned,,,,
ASV3360,unassigned,unassigned,unassigned,,,,
ASV3362,unassigned,unassigned,unassigned,,,,
ASV3363,unassigned,unassigned,unassigned,,,,
ASV3364,benthic,Globothalamea,Textulariida,Reophacidae,Reophax,Reophax_dentaliniformis,0.952
ASV3367,unassigned,unassigned,unassigned,,,,
ASV3368,unassigned,unassigned,unassigned,,,,
ASV3369,unassigned,unassigned,unassigned,,,,
ASV3370,benthic,Globothalamea,Textulariida,Ammosphaeroidinidae,Cribrostomoides,Cribrostomoides_sp,0.925
ASV3371,unassigned,unassigned,unassigned,,,,
ASV3372,benthic,Monothalamea,CladeBM,CladeBM_X,,,0.944
ASV3375,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.917
ASV3376,unassigned,unassigned,unassigned,,,,
ASV3377,unassigned,unassigned,unassigned,,,,
ASV3378,unassigned,unassigned,unassigned,,,,
ASV3380,unassigned,unassigned,unassigned,,,,
ASV3381,unassigned,unassigned,unassigned,,,,
ASV3382,unassigned,unassigned,unassigned,,,,
ASV3384,unassigned,unassigned,unassigned,,,,
ASV3385,unassigned,unassigned,unassigned,,,,
ASV3387,unassigned,unassigned,unassigned,,,,
ASV3388,unassigned,unassigned,unassigned,,,,
ASV3392,benthic,Monothalamea,CladeM,CladeM_X,CladeM_XX,CladeM_XX_sp,0.93
ASV3393,benthic,Monothalamea,CladeBM,CladeBM_X,Micrometula,Micrometula_sp,0.976
ASV3395,unassigned,unassigned,unassigned,,,,
ASV3397,unassigned,unassigned,unassigned,,,,
ASV3398,unassigned,unassigned,unassigned,,,,
ASV3399,unassigned,unassigned,unassigned,,,,
ASV3400,unassigned,unassigned,unassigned,,,,
ASV3403,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.902
ASV3404,unassigned,unassigned,unassigned,,,,
ASV3406,unassigned,unassigned,unassigned,,,,
ASV3407,unassigned,unassigned,unassigned,,,,
ASV3408,unassigned,unassigned,unassigned,,,,
ASV3411,unassigned,unassigned,unassigned,,,,
ASV3414,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.967
ASV3415,benthic,Monothalamea,CladeBM,CladeBM_X,Bathysiphon,Bathysiphon_sp,0.979
ASV3416,unassigned,unassigned,unassigned,,,,
ASV3417,unassigned,unassigned,unassigned,,,,
ASV3419,benthic,Monothalamea,CladeB,CladeB_X,CladeB_XX,CladeB_XX_sp,0.962
ASV3420,unassigned,unassigned,unassigned,,,,
ASV3422,benthic,Monothalamea,CladeF,CladeF_X,CladeF_XX,CladeF_XX_sp,0.962
ASV3423,unassigned,unassigned,unassigned,,,,
ASV3424,benthic,Globothalamea,Rotaliida,Buliminidae,Bulimina,Bulimina_sp,1
ASV3426,benthic,Monothalamea,ENFOR2,ENFOR2_X,ENFOR2_XX,ENFOR2_XX_sp,0.902
ASV3429,benthic,Globothalamea,Textulariida,Spiroplectamminidae,Spiroplectammina,Spiroplectammina_sp,0.922
ASV3430,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.932
ASV3431,unassigned,unassigned,unassigned,,,,
ASV3432,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.904
ASV3433,unassigned,unassigned,unassigned,,,,
ASV3437,unassigned,unassigned,unassigned,,,,
ASV3438,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.951
ASV3439,unassigned,unassigned,unassigned,,,,
ASV3444,unassigned,unassigned,unassigned,,,,
ASV3446,benthic,Globothalamea,Textulariida,Reophacidae,Reophax,Reophax_dentaliniformis,0.992
ASV3448,benthic,Monothalamea,CladeM,CladeM_X,CladeM_XX,CladeM_XX_sp,0.911
ASV3449,unassigned,unassigned,unassigned,,,,
ASV3450,unassigned,unassigned,unassigned,,,,
ASV3453,unassigned,unassigned,unassigned,,,,
ASV3455,unassigned,unassigned,unassigned,,,,
ASV3456,unassigned,unassigned,unassigned,,,,
ASV3457,unassigned,unassigned,unassigned,,,,
ASV3458,unassigned,unassigned,unassigned,,,,
ASV3463,benthic,Monothalamea,CladeG,Shepheardellidae,Shepheardellidae_X,Shepheardellidae_X_sp,0.903
ASV3464,unassigned,unassigned,unassigned,,,,
ASV3465,unassigned,unassigned,unassigned,,,,
ASV3467,benthic,Monothalamea,CladeB,CladeB_X,CladeB_XX,CladeB_XX_sp,0.919
ASV3468,unassigned,unassigned,unassigned,,,,
ASV3473,unassigned,unassigned,unassigned,,,,
ASV3474,unassigned,unassigned,unassigned,,,,
ASV3476,benthic,Monothalamea,CladeG,CladeG_X,CladeG_XX,CladeG_XX_sp,0.902
ASV3477,benthic,Monothalamea,CladeA,CladeA_X,CladeA_XX,CladeA_XX_sp,0.936
ASV3479,unassigned,unassigned,unassigned,,,,
ASV3480,benthic,Monothalamea,CladeG,Shepheardellidae,,,0.901
ASV3481,unassigned,unassigned,unassigned,,,,
ASV3485,unassigned,unassigned,unassigned,,,,
ASV3487,unassigned,unassigned,unassigned,,,,
ASV3488,unassigned,unassigned,unassigned,,,,
ASV3489,unassigned,unassigned,unassigned,,,,
ASV3492,unassigned,unassigned,unassigned,,,,
ASV3496,unassigned,unassigned,unassigned,,,,
ASV3499,unassigned,unassigned,unassigned,,,,
ASV3504,unassigned,unassigned,unassigned,,,,
ASV3505,benthic,Globothalamea,Rotaliida,Cibicididae,Cibicides,Cibicides_sp,0.96
ASV3506,unassigned,unassigned,unassigned,,,,
ASV3507,unassigned,unassigned,unassigned,,,,
ASV3508,unassigned,unassigned,unassigned,,,,
ASV3511,unassigned,unassigned,unassigned,,,,
ASV3514,benthic,Monothalamea,CladeY,CladeY_X,Hilla,Hilla_arctica,0.96
ASV3515,benthic,Monothalamea,Monothalamea_X,Monothalamea_XX,Monothalamea_XXX,Monothalamea_XXX_sp,0.923
ASV3516,unassigned,unassigned,unassigned,,,,
ASV3519,benthic,Monothalamea,CladeG,Shepheardellidae,Nemogullmia,Nemogullmia_sp,0.945
ASV3520,benthic,Monothalamea,ENFOR,ENFOR_X,ENFOR_XX,ENFOR_XX_sp,0.942
ASV3521,unassigned,unassigned,unassigned,,,,
ASV3526,unassigned,unassigned,unassigned,,,,
ASV3531,unassigned,unassigned,unassigned,,,,
ASV3533,unassigned,unassigned,unassigned,,,,
ASV3534,unassigned,unassigned,unassigned,,,,
ASV3535,unassigned,unassigned,unassigned,,,,
ASV3537,unassigned,unassigned,unassigned,,,,
ASV3543,unassigned,unassigned,unassigned,,,,
ASV3544,unassigned,unassigned,unassigned,,,,
ASV3545,unassigned,unassigned,unassigned,,,,
