"","ASV","station_2","sample_type","station_1","d2s","threshold","region_1","region_2","abundance"
"285","ASV1411","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",63
"286","ASV1411","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",63
"287","ASV1411","KH10","surface_water","NC01",240529.614661747,0,"North Norway","North Norway",308
"288","ASV1411","KH10","surface_water","NC01",240529.614661747,10,"North Norway","North Norway",308
"289","ASV1416","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",10
"290","ASV1416","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",10
"291","ASV142","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",5
"292","ASV1421","NS38","bottom_water","NS43",65274.0726219047,10,"North Svalbard","North Svalbard",61
"293","ASV1423","IS01","100m_water","KH01",46094.1938443774,10,"West Svalbard","West Svalbard",254
"294","ASV1423","IS01","100m_water","KH01",46094.1938443774,100,"West Svalbard","West Svalbard",254
"295","ASV1423","IS01","100m_water","KH01",46094.1938443774,0,"West Svalbard","West Svalbard",254
"296","ASV1423","IS01","bottom_water","KH01",46094.1938443774,10,"West Svalbard","West Svalbard",25
"297","ASV1423","IS01","bottom_water","KH01",46094.1938443774,0,"West Svalbard","West Svalbard",25
"298","ASV143","KH01","bottom_water","NS47",178987.128858961,100,"North Svalbard","West Svalbard",916
"299","ASV1430","KH02","bottom_water","KH07",247907.481674047,0,"Greenland Ridge","NE Greenland",50
"300","ASV1434","NS01","bottom_water","NS43",57826.4032599906,0,"North Svalbard","North Svalbard",1
"301","ASV1436","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",1066
"302","ASV1436","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",1066
"303","ASV1439","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",49
"304","ASV144","NS10","bottom_water","NS12",21916.4905658516,100,"North Svalbard","North Svalbard",261
"305","ASV1442","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",3
"306","ASV1444","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",6
"307","ASV1446","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",387
"308","ASV1446","NS45","bottom_water","NS43",32589.4941201043,100,"North Svalbard","North Svalbard",387
"309","ASV1446","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",387
"310","ASV1449","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",11
"311","ASV145","HR07","100m_water","HR04",7636.3439032831,10,"West Svalbard","West Svalbard",10
"312","ASV145","HR07","bottom_water","HR04",7636.3439032831,10,"West Svalbard","West Svalbard",13
"313","ASV145","HR07","surface_water","HR04",7636.3439032831,10,"West Svalbard","West Svalbard",26
"314","ASV1455","IS01","bottom_water","KH01",46094.1938443774,0,"West Svalbard","West Svalbard",4
"315","ASV1456","IS01","100m_water","NS02",228203.950704928,0,"North Svalbard","West Svalbard",25
"316","ASV1456","IS01","bottom_water","NS02",228203.950704928,0,"North Svalbard","West Svalbard",20
"317","ASV1459","KH01","bottom_water","NS43",264622.487950346,0,"North Svalbard","West Svalbard",33
"318","ASV1459","KH01","bottom_water","NS43",264622.487950346,10,"North Svalbard","West Svalbard",33
"319","ASV1463","NS04","bottom_water","NS06",54915.0953724897,0,"North Svalbard","North Svalbard",3
"320","ASV1468","NS10","100m_water","NS04",93358.9219093912,100,"North Svalbard","North Svalbard",261
"321","ASV147","NS02","100m_water","NS43",102588.932039656,0,"North Svalbard","North Svalbard",35
"322","ASV1474","NS12","bottom_water","NS04",80619.1921938428,10,"North Svalbard","North Svalbard",26
"323","ASV1476","NC01","bottom_water","KV01",465843.66883053,0,"West Svalbard","North Norway",2
"324","ASV1479","NS45","bottom_water","NS04",166310.636733811,0,"North Svalbard","North Svalbard",359
"325","ASV148","KH09","surface_water","NS02",501531.271678259,0,"North Svalbard","Greenland Ridge",89
"326","ASV148","KH09","surface_water","NS02",501531.271678259,10,"North Svalbard","Greenland Ridge",89
"327","ASV1485","KH10","bottom_water","KV01",536307.788412428,0,"West Svalbard","North Norway",82
"328","ASV1485","KH10","bottom_water","KV01",536307.788412428,10,"West Svalbard","North Norway",82
"329","ASV1488","NS38","bottom_water","NS43",65274.0726219047,0,"North Svalbard","North Svalbard",84
"330","ASV1488","NS38","bottom_water","NS43",65274.0726219047,10,"North Svalbard","North Svalbard",84
"331","ASV149","NS10","100m_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",1047
"332","ASV149","NS10","bottom_water","NS12",21916.4905658516,0,"North Svalbard","North Svalbard",967
"333","ASV1493","NS04","bottom_water","NS06",54915.0953724897,0,"North Svalbard","North Svalbard",53
"334","ASV1495","IS01","100m_water","KH01",46094.1938443774,0,"West Svalbard","West Svalbard",503
"335","ASV1495","IS01","100m_water","KH01",46094.1938443774,10,"West Svalbard","West Svalbard",503
"336","ASV15","NS10","100m_water","NS06",61935.9687607925,1000,"North Svalbard","North Svalbard",1888
"337","ASV15","NS10","100m_water","NS06",61935.9687607925,100,"North Svalbard","North Svalbard",1888
"338","ASV15","NS10","100m_water","NS06",61935.9687607925,0,"North Svalbard","North Svalbard",1888
"339","ASV15","NS10","100m_water","NS06",61935.9687607925,10,"North Svalbard","North Svalbard",1888
"340","ASV15","NS10","bottom_water","NS06",61935.9687607925,0,"North Svalbard","North Svalbard",12
"341","ASV15","NS10","bottom_water","NS06",61935.9687607925,10,"North Svalbard","North Svalbard",12
"342","ASV150","NS38","100m_water","NS12",241006.639994117,1000,"North Svalbard","North Svalbard",12548
"343","ASV1501","IS02","bottom_water","KH01",48031.229720011,10,"West Svalbard","West Svalbard",53
"344","ASV1501","IS02","bottom_water","KH01",48031.229720011,0,"West Svalbard","West Svalbard",53
"345","ASV1502","KH03","bottom_water","KH02",35015.2323087072,10,"NE Greenland","NE Greenland",756
"346","ASV1502","KH03","bottom_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",756
"347","ASV1503","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",8
"348","ASV1505","IS02","100m_water","IS01",48021.198533344,10,"West Svalbard","West Svalbard",61
"349","ASV1505","IS02","100m_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",61
"350","ASV1510","NS45","bottom_water","NS02",96250.2797497349,0,"North Svalbard","North Svalbard",223
"351","ASV1510","NS45","bottom_water","NS02",96250.2797497349,10,"North Svalbard","North Svalbard",223
"352","ASV1512","NS43","bottom_water","NS45",32589.4941201043,100,"North Svalbard","North Svalbard",179
"353","ASV1514","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",13
"354","ASV1514","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",13
"355","ASV1515","HR07","100m_water","NS04",380791.580877193,0,"North Svalbard","West Svalbard",9
"356","ASV1515","HR07","surface_water","NS04",380791.580877193,0,"North Svalbard","West Svalbard",890
"357","ASV1516","KH01","bottom_water","IS02",48031.229720011,0,"West Svalbard","West Svalbard",8
"358","ASV1521","KH10","surface_water","NS12",1118750.72207472,100,"North Svalbard","North Norway",111
"359","ASV1532","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",3
"360","ASV1533","HR07","bottom_water","NS02",351781.058880377,0,"North Svalbard","West Svalbard",4
"361","ASV1534","IS02","bottom_water","HR04",123073.308719948,0,"West Svalbard","West Svalbard",3
"362","ASV1535","HR07","100m_water","IS02",123161.775715499,0,"West Svalbard","West Svalbard",9
"363","ASV1535","HR07","bottom_water","IS02",123161.775715499,0,"West Svalbard","West Svalbard",1
"364","ASV1535","HR07","surface_water","IS02",123161.775715499,0,"West Svalbard","West Svalbard",2
"365","ASV1536","KH01","bottom_water","NS47",178987.128858961,0,"North Svalbard","West Svalbard",70
"366","ASV1536","KH01","bottom_water","NS47",178987.128858961,10,"North Svalbard","West Svalbard",70
"367","ASV1539","KV01","bottom_water","HR04",228500.596020837,0,"West Svalbard","West Svalbard",40
"368","ASV154","HR07","surface_water","HR04",7636.3439032831,100,"West Svalbard","West Svalbard",150
"369","ASV1541","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",52
"370","ASV1541","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",52
"371","ASV1542","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",1101
"372","ASV1545","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",6
"373","ASV1546","HR04","100m_water","IS02",123073.308719948,0,"West Svalbard","West Svalbard",2
"374","ASV1549","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",199
"375","ASV155","NS10","100m_water","NS06",61935.9687607925,100,"North Svalbard","North Svalbard",885
"376","ASV155","NS10","bottom_water","NS06",61935.9687607925,100,"North Svalbard","North Svalbard",833
"377","ASV1552","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",2
"378","ASV1557","NS38","bottom_water","NS47",140177.542810967,0,"North Svalbard","North Svalbard",90
"379","ASV1557","NS38","bottom_water","NS47",140177.542810967,10,"North Svalbard","North Svalbard",90
"380","ASV1558","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",2
"381","ASV1562","KH03","bottom_water","KH02",35015.2323087072,10,"NE Greenland","NE Greenland",1425
"382","ASV1562","KH03","bottom_water","KH02",35015.2323087072,100,"NE Greenland","NE Greenland",1425
"383","ASV1562","KH03","bottom_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",1425
"384","ASV1565","NS43","bottom_water","NS45",32589.4941201043,100,"North Svalbard","North Svalbard",750
"385","ASV1565","NS43","bottom_water","NS45",32589.4941201043,10,"North Svalbard","North Svalbard",750
"386","ASV1565","NS43","bottom_water","NS45",32589.4941201043,0,"North Svalbard","North Svalbard",750
"387","ASV1568","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",9
"388","ASV157","NS38","bottom_water","NS45",90246.7700513288,0,"North Svalbard","North Svalbard",129
"389","ASV157","NS38","bottom_water","NS45",90246.7700513288,10,"North Svalbard","North Svalbard",129
"390","ASV157","NS38","bottom_water","NS45",90246.7700513288,100,"North Svalbard","North Svalbard",129
"391","ASV1570","NS12","100m_water","NS06",63215.9203628152,0,"North Svalbard","North Svalbard",1
"392","ASV1576","NS10","bottom_water","NS01",207072.595916623,0,"North Svalbard","North Svalbard",11
"393","ASV1576","NS10","bottom_water","NS01",207072.595916623,10,"North Svalbard","North Svalbard",11
"394","ASV158","IS02","surface_water","IS01",48021.198533344,1000,"West Svalbard","West Svalbard",2547
"395","ASV1583","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",824
"396","ASV1583","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",824
"397","ASV1587","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",107
"398","ASV1587","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",107
"399","ASV1590","NS10","bottom_water","NS06",61935.9687607925,0,"North Svalbard","North Svalbard",136
"400","ASV1591","KH02","bottom_water","KH01",333113.697924388,0,"West Svalbard","NE Greenland",3
"401","ASV1597","NS06","100m_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",868
"402","ASV1597","NS06","100m_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",868
"403","ASV1598","NS38","bottom_water","KH09",491910.459986912,100,"Greenland Ridge","North Svalbard",187
"404","ASV16","KH01","surface_water","IS01",46094.1938443774,1000,"West Svalbard","West Svalbard",40211
"405","ASV160","NS45","bottom_water","NS43",32589.4941201043,100,"North Svalbard","North Svalbard",476
"406","ASV160","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",476
"407","ASV160","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",476
"408","ASV1601","KH03","bottom_water","KH02",35015.2323087072,100,"NE Greenland","NE Greenland",777
"409","ASV1602","NS10","100m_water","NS06",61935.9687607925,10,"North Svalbard","North Svalbard",36
"410","ASV1602","NS10","100m_water","NS06",61935.9687607925,0,"North Svalbard","North Svalbard",36
"411","ASV1602","NS10","bottom_water","NS06",61935.9687607925,10,"North Svalbard","North Svalbard",217
"412","ASV1602","NS10","bottom_water","NS06",61935.9687607925,0,"North Svalbard","North Svalbard",217
"413","ASV1602","NS10","bottom_water","NS06",61935.9687607925,100,"North Svalbard","North Svalbard",217
"414","ASV1605","IS01","100m_water","HR04",138211.55095619,10,"West Svalbard","West Svalbard",772
"415","ASV1605","IS01","100m_water","HR04",138211.55095619,0,"West Svalbard","West Svalbard",772
"416","ASV1605","IS01","bottom_water","HR04",138211.55095619,10,"West Svalbard","West Svalbard",75
"417","ASV1605","IS01","bottom_water","HR04",138211.55095619,0,"West Svalbard","West Svalbard",75
"418","ASV1608","HR07","100m_water","HR04",7636.3439032831,10,"West Svalbard","West Svalbard",12
"419","ASV1619","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",75
"420","ASV1619","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",75
"421","ASV162","NS45","bottom_water","NS47",55726.3734476538,100,"North Svalbard","North Svalbard",923
"422","ASV162","NS45","bottom_water","NS47",55726.3734476538,0,"North Svalbard","North Svalbard",923
"423","ASV162","NS45","bottom_water","NS47",55726.3734476538,10,"North Svalbard","North Svalbard",923
"424","ASV1628","NS45","bottom_water","IS02",280091.157503738,10,"West Svalbard","North Svalbard",18
"425","ASV1628","NS45","bottom_water","IS02",280091.157503738,0,"West Svalbard","North Svalbard",18
"426","ASV163","KH02","100m_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",7
"427","ASV1631","IS02","bottom_water","IS01",48021.198533344,10,"West Svalbard","West Svalbard",81
"428","ASV1632","KH03","bottom_water","KH02",35015.2323087072,10,"NE Greenland","NE Greenland",100
"429","ASV1633","NC01","bottom_water","IS02",805587.207051306,0,"West Svalbard","North Norway",3
"430","ASV1638","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",24
"431","ASV1638","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",24
"432","ASV164","IS02","bottom_water","KH01",48031.229720011,100,"West Svalbard","West Svalbard",111
"433","ASV164","IS02","bottom_water","KH01",48031.229720011,0,"West Svalbard","West Svalbard",111
"434","ASV164","IS02","bottom_water","KH01",48031.229720011,10,"West Svalbard","West Svalbard",111
"435","ASV1642","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",3
"436","ASV1643","IS02","100m_water","IS01",48021.198533344,10,"West Svalbard","West Svalbard",140
"437","ASV1643","IS02","100m_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",140
"438","ASV1643","IS02","100m_water","IS01",48021.198533344,100,"West Svalbard","West Svalbard",140
"439","ASV1645","NS38","bottom_water","NS10",262910.706997931,10,"North Svalbard","North Svalbard",79
"440","ASV1645","NS38","bottom_water","NS10",262910.706997931,0,"North Svalbard","North Svalbard",79
"441","ASV1647","NC01","bottom_water","IS01",830997.627207218,0,"West Svalbard","North Norway",4
"442","ASV165","HR04","100m_water","HR07",7636.3439032831,0,"West Svalbard","West Svalbard",105
"443","ASV165","HR04","100m_water","HR07",7636.3439032831,10,"West Svalbard","West Svalbard",105
"444","ASV165","HR04","bottom_water","HR07",7636.3439032831,10,"West Svalbard","West Svalbard",157
"445","ASV165","HR04","bottom_water","HR07",7636.3439032831,0,"West Svalbard","West Svalbard",157
"446","ASV165","HR04","surface_water","HR07",7636.3439032831,0,"West Svalbard","West Svalbard",2
"447","ASV1650","HR04","100m_water","HR07",7636.3439032831,10,"West Svalbard","West Svalbard",186
"448","ASV1650","HR04","100m_water","HR07",7636.3439032831,0,"West Svalbard","West Svalbard",186
"449","ASV1650","HR04","bottom_water","HR07",7636.3439032831,10,"West Svalbard","West Svalbard",38
"450","ASV1650","HR04","bottom_water","HR07",7636.3439032831,0,"West Svalbard","West Svalbard",38
